,disaster,id,name,time,label_exists,target_exists,gsd,capture_date,disaster_type,height,width,original_height,original_width,NA,destroyed,major-damage,minor-damage,no-damage,un-classified
663,hurricane-michael,00000188,hurricane-michael_00000188_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,1,8,29,2,0
664,hurricane-michael,00000068,hurricane-michael_00000068_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,47,0,0,0,0,0
665,socal-fire,00000842,socal-fire_00000842_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
666,socal-fire,00000994,socal-fire_00000994_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
667,socal-fire,00001313,socal-fire_00001313_pre_disaster.png,pre,True,True,1.9003485,2018-10-23T18:50:43.000Z,fire,1024,1024,1024,1024,2,0,0,0,0,0
668,socal-fire,00000951,socal-fire_00000951_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
669,hurricane-michael,00000498,hurricane-michael_00000498_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,20,0,0,0,0,0
670,socal-fire,00001271,socal-fire_00001271_pre_disaster.png,pre,True,True,1.9003485,2018-10-23T18:50:43.000Z,fire,1024,1024,1024,1024,1,0,0,0,0,0
671,socal-fire,00001075,socal-fire_00001075_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,53,0,3,8,0
672,socal-fire,00001108,socal-fire_00001108_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
673,socal-fire,00000243,socal-fire_00000243_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
674,midwest-flooding,00000114,midwest-flooding_00000114_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,25,0,0,0,0,0
675,socal-fire,00001124,socal-fire_00001124_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,1,0
676,hurricane-florence,00000347,hurricane-florence_00000347_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,10,0,0,0,0,0
677,hurricane-florence,00000319,hurricane-florence_00000319_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,3,0,0,0,0,0
678,hurricane-michael,00000214,hurricane-michael_00000214_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,135,0,0,0,0,0
679,hurricane-florence,00000340,hurricane-florence_00000340_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,22,0
680,hurricane-michael,00000416,hurricane-michael_00000416_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,96,0,0,0,0,0
681,hurricane-matthew,00000051,hurricane-matthew_00000051_pre_disaster.png,pre,True,True,1.91168606,2013-01-05T16:02:21.000Z,wind,1024,1024,1024,1024,61,0,0,0,0,0
682,socal-fire,00000715,socal-fire_00000715_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,2,0,0,5,2
683,hurricane-harvey,00000406,hurricane-harvey_00000406_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,39,36,0,0,9
684,hurricane-matthew,00000332,hurricane-matthew_00000332_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,3,0,1,0,0
685,socal-fire,00000985,socal-fire_00000985_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
686,midwest-flooding,00000125,midwest-flooding_00000125_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,5,0
687,hurricane-matthew,00000329,hurricane-matthew_00000329_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,31,0,0,0,0,0
688,midwest-flooding,00000190,midwest-flooding_00000190_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,5,0
689,hurricane-florence,00000245,hurricane-florence_00000245_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,3,1,0
690,santa-rosa-wildfire,00000180,santa-rosa-wildfire_00000180_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,43,0,0,0,0,0
691,hurricane-matthew,00000168,hurricane-matthew_00000168_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,11,0,0,0,0,0
692,hurricane-florence,00000392,hurricane-florence_00000392_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,9,0,0,0,0,0
693,santa-rosa-wildfire,00000205,santa-rosa-wildfire_00000205_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,37,4,0,3,1
694,socal-fire,00000081,socal-fire_00000081_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,7,0,0,0,0,0
695,hurricane-harvey,00000251,hurricane-harvey_00000251_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,1,1,0,0,0
696,socal-fire,00000336,socal-fire_00000336_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
697,hurricane-matthew,00000329,hurricane-matthew_00000329_post_disaster.png,post,True,True,2.72200345993042,2016-10-11T15:59:14.035Z,wind,1024,1024,1024,1024,0,4,7,14,0,6
698,mexico-earthquake,00000075,mexico-earthquake_00000075_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,44,0,0,0,0,0
699,midwest-flooding,00000237,midwest-flooding_00000237_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,49,0,0,0,0,0
700,hurricane-matthew,00000030,hurricane-matthew_00000030_pre_disaster.png,pre,True,True,1.91168606,2013-01-05T16:02:21.000Z,wind,1024,1024,1024,1024,168,0,0,0,0,0
701,midwest-flooding,00000196,midwest-flooding_00000196_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,31,0
702,hurricane-michael,00000333,hurricane-michael_00000333_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,50,0,0,0,0,0
703,hurricane-michael,00000367,hurricane-michael_00000367_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,1,2,6,26,0
704,socal-fire,00000438,socal-fire_00000438_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
705,socal-fire,00001300,socal-fire_00001300_pre_disaster.png,pre,True,True,1.9003485,2018-10-23T18:50:43.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
706,hurricane-harvey,00000265,hurricane-harvey_00000265_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,38,0,0,0
707,hurricane-harvey,00000432,hurricane-harvey_00000432_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,173,0,0,0,0,0
708,hurricane-florence,00000278,hurricane-florence_00000278_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,27,3
709,hurricane-michael,00000192,hurricane-michael_00000192_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,138,0,0,0,0,0
710,hurricane-matthew,00000250,hurricane-matthew_00000250_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,14,0,0,0,0,0
711,hurricane-michael,00000243,hurricane-michael_00000243_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,110,0,0,0,0,0
712,hurricane-harvey,00000088,hurricane-harvey_00000088_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,86,0,0,0,0,0
713,socal-fire,00000564,socal-fire_00000564_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
714,hurricane-michael,00000136,hurricane-michael_00000136_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,5,6,6,1,1
715,socal-fire,00000820,socal-fire_00000820_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
716,hurricane-michael,00000441,hurricane-michael_00000441_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,82,0,0,0,0,0
717,midwest-flooding,00000127,midwest-flooding_00000127_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
718,santa-rosa-wildfire,00000076,santa-rosa-wildfire_00000076_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,116,0
719,hurricane-michael,00000100,hurricane-michael_00000100_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,16,0,0,0,0,0
720,mexico-earthquake,00000052,mexico-earthquake_00000052_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,5,12,837,0
721,hurricane-harvey,00000205,hurricane-harvey_00000205_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,82,0,0,0,0,0
722,midwest-flooding,00000096,midwest-flooding_00000096_post_disaster.png,post,True,True,1.3587263,2019-05-30T17:35:22.000Z,flooding,1024,1024,1024,1024,0,0,0,1,3,0
723,hurricane-harvey,00000156,hurricane-harvey_00000156_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,149,0
724,hurricane-matthew,00000193,hurricane-matthew_00000193_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,0,0,0,1,2
725,midwest-flooding,00000389,midwest-flooding_00000389_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,5,1
726,midwest-flooding,00000040,midwest-flooding_00000040_post_disaster.png,post,True,True,1.7392077000000001,2019-05-31T16:54:31.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
727,socal-fire,00000036,socal-fire_00000036_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,7,0,0,0,0,0
728,guatemala-volcano,00000026,guatemala-volcano_00000026_post_disaster.png,post,True,True,1.4085245,2018-06-22T16:55:40.000Z,volcano,1024,1024,1024,1024,0,0,0,0,30,0
729,midwest-flooding,00000013,midwest-flooding_00000013_pre_disaster.png,pre,True,True,2.090686,2019-01-26T17:17:36.000Z,flooding,1024,1024,1024,1024,132,0,0,0,0,0
730,hurricane-michael,00000441,hurricane-michael_00000441_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1025,1025,0,1,4,15,62,0
731,mexico-earthquake,00000093,mexico-earthquake_00000093_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,90,0,0,0,0,0
732,socal-fire,00000072,socal-fire_00000072_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,36,1
733,socal-fire,00001344,socal-fire_00001344_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,13,0,0,0,0,0
734,socal-fire,00000953,socal-fire_00000953_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,72,11
735,hurricane-harvey,00000273,hurricane-harvey_00000273_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
736,hurricane-harvey,00000443,hurricane-harvey_00000443_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,2,87,0
737,hurricane-matthew,00000332,hurricane-matthew_00000332_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,4,0,0,0,0,0
738,mexico-earthquake,00000184,mexico-earthquake_00000184_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,0,0,351,0
739,socal-fire,00001143,socal-fire_00001143_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,1,0
740,socal-fire,00000336,socal-fire_00000336_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
741,socal-fire,00000560,socal-fire_00000560_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
742,hurricane-harvey,00000354,hurricane-harvey_00000354_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,26,0,0,0,0,0
743,santa-rosa-wildfire,00000155,santa-rosa-wildfire_00000155_pre_disaster.png,pre,True,True,1.6719055,2017-06-21T19:09:01.000Z,fire,1024,1024,1024,1024,288,0,0,0,0,0
744,hurricane-matthew,00000103,hurricane-matthew_00000103_post_disaster.png,post,True,True,2.37887692,2016-10-01T15:29:45.000Z,wind,1024,1024,1024,1024,0,0,4,66,0,1
745,mexico-earthquake,00000072,mexico-earthquake_00000072_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,58,0,0,0,0,0
746,hurricane-harvey,00000111,hurricane-harvey_00000111_pre_disaster.png,pre,True,True,2.2015352000000004,2017-02-16T17:11:58.000Z,flooding,1024,1024,1024,1024,17,0,0,0,0,0
747,hurricane-michael,00000404,hurricane-michael_00000404_pre_disaster.png,pre,True,True,2.2217438,2017-10-05T16:51:27.000Z,wind,1024,1024,1024,1024,47,0,0,0,0,0
748,hurricane-matthew,00000195,hurricane-matthew_00000195_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,13,0,0,0,0,0
749,socal-fire,00000798,socal-fire_00000798_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,52,0,0,0,0,0
750,hurricane-matthew,00000017,hurricane-matthew_00000017_pre_disaster.png,pre,True,True,1.91168606,2013-01-05T16:02:21.000Z,wind,1024,1024,1024,1024,56,0,0,0,0,0
751,hurricane-harvey,00000082,hurricane-harvey_00000082_pre_disaster.png,pre,True,True,1.9022960000000002,2017-02-16T17:11:21.000Z,flooding,1024,1024,1024,1024,14,0,0,0,0,0
752,hurricane-matthew,00000401,hurricane-matthew_00000401_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,84,0,0,0,0,0
753,socal-fire,00000308,socal-fire_00000308_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,57,0,0,0,0,0
754,hurricane-michael,00000136,hurricane-michael_00000136_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,19,0,0,0,0,0
755,palu-tsunami,00000040,palu-tsunami_00000040_pre_disaster.png,pre,True,True,2.0312154,2017-01-24T02:18:34.285Z,tsunami,1024,1024,1024,1024,58,0,0,0,0,0
756,hurricane-florence,00000482,hurricane-florence_00000482_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,5,0,0,0,0,0
757,hurricane-michael,00000207,hurricane-michael_00000207_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,60,0,0,0,0,0
758,socal-fire,00000096,socal-fire_00000096_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
759,socal-fire,00000226,socal-fire_00000226_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,102,0
760,socal-fire,00000838,socal-fire_00000838_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
761,hurricane-michael,00000075,hurricane-michael_00000075_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,0,10,38,0
762,hurricane-michael,00000260,hurricane-michael_00000260_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,33,0,0,0,0,0
763,socal-fire,00000252,socal-fire_00000252_pre_disaster.png,pre,True,True,2.1259935000000003,2018-10-23T18:51:21.000Z,fire,1024,1024,1024,1024,4,0,0,0,0,0
764,midwest-flooding,00000275,midwest-flooding_00000275_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,22,2
765,hurricane-florence,00000166,hurricane-florence_00000166_pre_disaster.png,pre,True,True,1.958603,2018-04-06T15:49:36.000Z,flooding,1024,1024,1024,1024,5,0,0,0,0,0
766,santa-rosa-wildfire,00000192,santa-rosa-wildfire_00000192_post_disaster.png,post,True,True,1.8769937,2017-10-11T19:19:41.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
767,socal-fire,00000949,socal-fire_00000949_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,2,0
768,socal-fire,00000311,socal-fire_00000311_pre_disaster.png,pre,True,True,1.9894955,2018-10-23T18:51:02.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
769,hurricane-michael,00000183,hurricane-michael_00000183_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,25,0,0,0,0,0
770,hurricane-harvey,00000270,hurricane-harvey_00000270_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,1,0,0
771,socal-fire,00000154,socal-fire_00000154_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,1,0,0,0,0
772,hurricane-florence,00000012,hurricane-florence_00000012_pre_disaster.png,pre,True,True,1.5033762,2018-08-23T16:38:58.000Z,flooding,1024,1024,1024,1024,36,0,0,0,0,0
773,mexico-earthquake,00000172,mexico-earthquake_00000172_post_disaster.png,post,True,True,2.6503215,2017-09-20T17:46:11.000Z,earthquake,1024,1024,1024,1024,0,0,0,0,14,0
774,midwest-flooding,00000082,midwest-flooding_00000082_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
775,mexico-earthquake,00000035,mexico-earthquake_00000035_pre_disaster.png,pre,True,True,1.3783635,2017-01-04T17:31:25.156Z,earthquake,1024,1024,1024,1024,173,0,0,0,0,0
776,hurricane-florence,00000277,hurricane-florence_00000277_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,14,0
777,hurricane-matthew,00000310,hurricane-matthew_00000310_pre_disaster.png,pre,True,True,1.95753467082977,2013-06-09T15:51:17.851Z,wind,1024,1024,1024,1024,9,0,0,0,0,0
778,hurricane-michael,00000331,hurricane-michael_00000331_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,80,0,0,0,0,0
779,hurricane-harvey,00000084,hurricane-harvey_00000084_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,0,0,42,0
780,hurricane-michael,00000386,hurricane-michael_00000386_post_disaster.png,post,True,True,2.0711906,2018-10-13T16:48:15.000Z,wind,1024,1024,1024,1024,0,0,6,15,75,0
781,hurricane-matthew,00000211,hurricane-matthew_00000211_post_disaster.png,post,True,True,1.59234964847565,2016-10-10T16:04:56.646Z,wind,1024,1024,1024,1024,0,22,3,5,0,0
782,hurricane-florence,00000355,hurricane-florence_00000355_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,35,0
783,midwest-flooding,00000394,midwest-flooding_00000394_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,16,0,0,0,0,0
784,hurricane-michael,00000250,hurricane-michael_00000250_pre_disaster.png,pre,True,True,2.0664845,2017-11-29T16:28:19.000Z,wind,1024,1024,1024,1024,21,0,0,0,0,0
785,socal-fire,00000564,socal-fire_00000564_post_disaster.png,post,True,True,2.5700748,2018-11-14T18:42:58.000Z,fire,1024,1024,1024,1024,0,0,0,0,0,0
786,midwest-flooding,00000379,midwest-flooding_00000379_post_disaster.png,post,True,True,1.2524601,2019-05-30T17:35:04.000Z,flooding,1024,1024,1024,1024,0,0,0,0,10,0
787,midwest-flooding,00000078,midwest-flooding_00000078_pre_disaster.png,pre,True,True,2.0809727000000002,2019-01-26T17:16:23.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
788,hurricane-florence,00000194,hurricane-florence_00000194_post_disaster.png,post,True,True,2.0916247,2018-09-20T16:04:41.000Z,flooding,1024,1024,1024,1024,0,0,0,0,0,0
789,hurricane-harvey,00000197,hurricane-harvey_00000197_post_disaster.png,post,True,True,3.024613,2017-08-31T17:38:50.685Z,flooding,1024,1024,1024,1024,0,0,96,4,1,0
